	shannon	observed_otus
KO6	5.63351696459	81.0
WT8	4.42999172936	51.0
KO2	5.26397323291	72.0
KO5	5.0653766076	65.0
OE2	4.95965444388	62.0
WT1	4.67684864334	63.0
WT2	5.20265517	82.0
WT4	5.38563754561	78.0
KO7	5.51360438782	75.0
KO3	4.25010672837	53.0
WT6	5.08333948127	62.0
OE4	5.24974023965	78.0
KO9	5.34249848	72.0
WT3	5.72556598624	87.0
KO1	5.0772819638	67.0
KO4	5.60008405924	83.0
WT5	5.13438058949	68.0
KO8	5.57336437663	83.0
OE6	5.31370395603	77.0
OE5	5.07426402669	67.0
WT7	5.46876827781	77.0
OE7	5.23964924448	71.0
WT9	4.79514836451	68.0
OE1	5.2283863764	73.0
OE8	5.69777863699	81.0
OE9	5.17681725533	67.0
OE3	4.71341314454	53.0
