	shannon	observed_otus
KO6	5.82486138399	115.0
WT8	4.75894700055	86.0
KO2	5.78995450296	123.0
KO5	5.82348117254	116.0
OE2	5.30189333729	102.0
WT1	4.92455524485	101.0
WT2	5.73863475041	126.0
WT4	5.80647934519	133.0
KO7	5.64725932691	111.0
KO3	4.64437885008	90.0
WT6	5.46695564052	108.0
OE4	5.2381078113	100.0
KO9	5.85890052828	122.0
WT3	5.75401124956	118.0
KO1	5.40168879128	104.0
KO4	5.62292784951	112.0
WT5	5.26808494529	98.0
KO8	5.47910337384	107.0
OE6	5.43354911004	95.0
OE5	5.38603439675	100.0
WT7	5.89464880548	123.0
OE7	5.33830504999	104.0
WT9	5.1389584672	96.0
OE1	5.43922072526	104.0
OE8	5.34873168244	92.0
OE9	5.53646379707	99.0
OE3	5.02966608575	90.0
