	shannon	observed_otus
KO6	6.20537921135	179.0
WT8	4.90047572044	131.0
KO2	6.00770682098	168.0
KO5	5.92338933941	166.0
OE2	5.65726115224	155.0
WT1	5.37681196924	162.0
WT2	5.6903860882	154.0
WT4	5.76033009083	166.0
KO7	5.77098946913	159.0
KO3	4.63497524989	127.0
WT6	5.34372215657	147.0
OE4	5.55594239136	145.0
KO9	5.7670314714	142.0
WT3	5.8021930409	166.0
KO1	5.73092800938	168.0
KO4	5.634657651	148.0
WT5	5.36518325515	138.0
KO8	5.85383462781	154.0
OE6	5.56385404527	144.0
OE5	5.52348285291	137.0
WT7	5.99371814927	168.0
OE7	5.59279141645	143.0
WT9	5.32183478571	138.0
OE1	5.67924304293	141.0
OE8	5.69282681075	143.0
OE9	5.55600310262	141.0
OE3	5.4197365764	137.0
