	shannon	observed_otus
KO6	6.25418458652	201.0
WT8	5.1042844013	175.0
KO2	6.17445195961	220.0
KO5	5.98385424273	217.0
OE2	5.51991987508	165.0
WT1	5.43649414749	196.0
WT2	5.86368273365	196.0
WT4	5.93947784818	206.0
KO7	5.93853670607	198.0
KO3	4.77264365911	167.0
WT6	5.68208528128	191.0
OE4	5.5689048953	179.0
KO9	5.97144193002	187.0
WT3	5.86278576217	202.0
KO1	5.76267640055	189.0
KO4	5.7868038294	192.0
WT5	5.51627993835	179.0
KO8	5.7769716541	173.0
OE6	5.63116924597	170.0
OE5	5.76928038795	181.0
WT7	5.83212492217	190.0
OE7	5.60231008016	177.0
WT9	5.45364144001	184.0
OE1	5.69802130533	170.0
OE8	5.84908774564	192.0
OE9	5.72579127048	170.0
OE3	5.31861711089	161.0
