	shannon	observed_otus
KO6	5.71300586594	104.0
WT8	4.82081097166	90.0
KO2	5.91206623465	123.0
KO5	5.69397434001	120.0
OE2	5.56813947315	107.0
WT1	5.09804172423	104.0
WT2	5.57992466779	113.0
WT4	5.42212472963	109.0
KO7	5.46872358345	113.0
KO3	4.50414099339	91.0
WT6	5.39765312065	101.0
OE4	5.54712518086	112.0
KO9	5.48896891726	100.0
WT3	5.53268632134	112.0
KO1	5.3983477351	108.0
KO4	5.70037557687	119.0
WT5	5.36558479954	111.0
KO8	5.32022507626	91.0
OE6	5.48854717026	105.0
OE5	5.5310571363	104.0
WT7	5.47857370678	103.0
OE7	5.40243715493	99.0
WT9	5.22716485808	96.0
OE1	5.54795577711	101.0
OE8	5.6439106981	105.0
OE9	5.29721192895	94.0
OE3	5.07926327577	91.0
