	shannon	observed_otus
KO6	6.18914627276	230.0
WT8	5.04686433598	192.0
KO2	6.1514374531	247.0
KO5	6.05074896444	249.0
OE2	5.63348354871	207.0
WT1	5.42828144645	216.0
WT2	5.89149367887	232.0
WT4	5.93993154559	239.0
KO7	5.85836028461	215.0
KO3	4.95237979281	203.0
WT6	5.74953774357	209.0
OE4	5.67396465995	207.0
KO9	6.00806219257	214.0
WT3	5.82616194438	218.0
KO1	5.67666170731	204.0
KO4	5.84941300773	219.0
WT5	5.52654916773	191.0
KO8	5.88320502816	213.0
OE6	5.5365089735	179.0
OE5	5.74762579655	200.0
WT7	6.03658923713	221.0
OE7	5.54954281191	186.0
WT9	5.36936688735	197.0
OE1	5.82286129711	195.0
OE8	5.79271647124	198.0
OE9	5.77887924516	194.0
OE3	5.50292789139	200.0
