	shannon	observed_otus
KO6	6.20211439598	211.0
WT8	4.9524280032	169.0
KO2	6.11360733856	220.0
KO5	5.9976263585	212.0
OE2	5.72565848301	199.0
WT1	5.31267761332	191.0
WT2	5.98459194123	222.0
WT4	5.85850311242	212.0
KO7	5.80982261105	200.0
KO3	4.76250695319	168.0
WT6	5.77799700319	204.0
OE4	5.65286091551	190.0
KO9	5.90980439908	199.0
WT3	5.91545922972	208.0
KO1	5.79898096506	201.0
KO4	5.8580341727	204.0
WT5	5.49275854872	188.0
KO8	5.71710671608	191.0
OE6	5.54450073113	167.0
OE5	5.87394243394	197.0
WT7	5.99672227973	208.0
OE7	5.49204440101	170.0
WT9	5.53518673253	200.0
OE1	5.78679062831	178.0
OE8	5.79281486779	182.0
OE9	5.72351614837	181.0
OE3	5.37128964936	163.0
