	shannon	observed_otus
KO6	6.09807540207	157.0
WT8	4.90643941554	113.0
KO2	5.86517768433	146.0
KO5	6.02999202413	151.0
OE2	5.5483407385	127.0
WT1	5.22473825017	130.0
WT2	5.62913820891	141.0
WT4	5.75014593949	141.0
KO7	5.67807490651	132.0
KO3	4.54215677678	111.0
WT6	5.63836883442	137.0
OE4	5.7207789951	137.0
KO9	5.76854976921	132.0
WT3	5.8640041879	150.0
KO1	5.38769171781	130.0
KO4	5.59495349518	136.0
WT5	5.37795142325	126.0
KO8	5.64848575244	132.0
OE6	5.54521181521	125.0
OE5	5.59977199044	136.0
WT7	5.72566502214	138.0
OE7	5.5069659625	124.0
WT9	5.27506693984	119.0
OE1	5.72152397795	128.0
OE8	5.77314041559	135.0
OE9	5.50082864579	117.0
OE3	5.56565433975	129.0
