	shannon	observed_otus
KO6	6.2090794329	150.0
WT8	4.80410285194	112.0
KO2	5.90268763375	136.0
KO5	5.74321313038	130.0
OE2	5.48792931522	107.0
WT1	4.96481667679	116.0
WT2	5.65261229398	129.0
WT4	5.63064519675	127.0
KO7	5.63425061095	124.0
KO3	4.45303987023	98.0
WT6	5.49919355862	123.0
OE4	5.46864474792	110.0
KO9	5.63969144082	121.0
WT3	5.47376753838	119.0
KO1	5.42452497742	118.0
KO4	5.51641725224	119.0
WT5	5.2518069094	117.0
KO8	5.55795801698	122.0
OE6	5.50239542431	114.0
OE5	5.55446871169	124.0
WT7	5.71304892596	124.0
OE7	5.3653705898	101.0
WT9	5.16475649018	113.0
OE1	5.65031566489	113.0
OE8	5.51022528662	115.0
OE9	5.63153209168	118.0
OE3	5.15813529334	100.0
