	shannon	observed_otus
KO6	6.31446521479	244.0
WT8	5.1048684117	187.0
KO2	6.01750721969	219.0
KO5	6.04543895297	229.0
OE2	5.57451045764	202.0
WT1	5.40155951765	207.0
WT2	5.80349830506	227.0
WT4	6.00560910928	241.0
KO7	5.88445264892	221.0
KO3	4.76957710644	188.0
WT6	5.73686916625	220.0
OE4	5.77221550929	214.0
KO9	5.95749401079	219.0
WT3	5.87023401434	207.0
KO1	5.77799708854	225.0
KO4	5.76144684479	208.0
WT5	5.47768106148	187.0
KO8	5.82750348656	211.0
OE6	5.71339545686	200.0
OE5	5.77783282434	200.0
WT7	6.04179063375	214.0
OE7	5.61203251978	186.0
WT9	5.48542436021	218.0
OE1	5.7104090823	193.0
OE8	5.76846442453	200.0
OE9	5.74480885235	195.0
OE3	5.50584718729	197.0
