	shannon	observed_otus
KO6	6.1778810847	159.0
WT8	4.87442593395	113.0
KO2	5.93822872899	153.0
KO5	5.80431237327	149.0
OE2	5.57937908095	133.0
WT1	5.13976916565	124.0
WT2	5.6201060731	147.0
WT4	5.69198941356	134.0
KO7	5.60516749112	136.0
KO3	4.5597626069	108.0
WT6	5.5329002398	140.0
OE4	5.64129739831	138.0
KO9	5.79574352289	140.0
WT3	5.88298888274	152.0
KO1	5.60524423109	139.0
KO4	5.59257371098	123.0
WT5	5.28095243445	123.0
KO8	5.74240901256	138.0
OE6	5.52130454926	119.0
OE5	5.66145586255	138.0
WT7	5.93247482217	149.0
OE7	5.46335747434	119.0
WT9	5.31289046207	126.0
OE1	5.62093121749	133.0
OE8	5.65113341345	133.0
OE9	5.63893744778	124.0
OE3	5.13938461244	109.0
