	shannon	observed_otus
KO6	6.22785723444	258.0
WT8	5.10170929671	219.0
KO2	6.08789952032	272.0
KO5	6.0979042949	263.0
OE2	5.72119782562	241.0
WT1	5.40630477	234.0
WT2	5.7582093803	244.0
WT4	6.07038994962	284.0
KO7	5.91460997547	250.0
KO3	4.7563010339	212.0
WT6	5.75722518004	241.0
OE4	5.7371868655	239.0
KO9	5.98814216105	242.0
WT3	5.94230242641	237.0
KO1	5.80061407147	241.0
KO4	5.92050075801	252.0
WT5	5.51629063553	209.0
KO8	5.8615528148	238.0
OE6	5.66292121511	211.0
OE5	5.76718413875	223.0
WT7	6.18553860816	255.0
OE7	5.61745124243	216.0
WT9	5.49610407162	246.0
OE1	5.84603484583	225.0
OE8	5.9122469704	234.0
OE9	5.82197045308	233.0
OE3	5.5215853989	213.0
