	shannon	observed_otus
KO6	6.29908358884	274.0
WT8	5.04652555653	226.0
KO2	6.13785086503	292.0
KO5	6.18500747167	290.0
OE2	5.68300142815	257.0
WT1	5.42763993722	265.0
WT2	5.90488554296	292.0
WT4	6.0242521082	312.0
KO7	5.92991396665	258.0
KO3	4.86682303072	240.0
WT6	5.71527638216	255.0
KO9	5.99892477291	252.0
WT3	5.9715560633	271.0
KO1	5.78351836955	260.0
KO4	5.91063039374	255.0
WT5	5.56941872161	244.0
KO8	5.90469850751	255.0
OE6	5.70720815399	236.0
OE5	5.77802107813	236.0
WT7	6.16884059003	287.0
OE7	5.65711372754	234.0
WT9	5.56828391148	234.0
OE1	5.87882648841	239.0
OE8	5.91521141602	242.0
OE9	5.84043303156	250.0
