	shannon	observed_otus
KO6	6.28767727644	262.0
WT8	5.09325805292	224.0
KO2	6.16034004433	264.0
KO5	6.07996899018	254.0
OE2	5.73092800936	233.0
WT1	5.52234557847	242.0
WT2	5.85701494403	264.0
WT4	5.94705115313	260.0
KO7	5.94419635391	260.0
KO3	4.72104380924	192.0
WT6	5.71699100869	230.0
OE4	5.78017847549	236.0
KO9	5.98804541382	242.0
WT3	6.00546694999	259.0
KO1	5.87998109447	244.0
KO4	5.91214789694	244.0
WT5	5.64626103909	239.0
KO8	5.8684267891	242.0
OE6	5.7167880505	219.0
OE5	5.84237557303	233.0
WT7	6.07650487078	260.0
OE7	5.54073569086	204.0
WT9	5.50726044328	235.0
OE1	5.79023799824	216.0
OE8	5.88829197425	221.0
OE9	5.84891574622	228.0
OE3	5.5251382255	216.0
