	shannon	observed_otus
KO6	5.39947222159	56.0
WT8	4.82593084329	48.0
KO2	4.72408508703	46.0
KO5	5.07247084165	46.0
OE2	4.7852366654	46.0
WT1	4.81552531441	50.0
WT2	4.53592348221	38.0
WT4	5.10859650659	52.0
KO7	4.9305320409	46.0
KO3	4.32655214425	38.0
WT6	4.77157343245	41.0
OE4	5.0803929241	50.0
KO9	5.46521135115	58.0
WT3	5.17727147595	55.0
KO1	4.82172784648	46.0
KO4	4.86124924723	41.0
WT5	4.82906840252	46.0
KO8	4.93445093338	48.0
OE6	4.73828072276	44.0
OE5	4.66335839425	39.0
WT7	4.8353757822	44.0
OE7	5.06288662549	49.0
WT9	4.38814880659	41.0
OE1	4.78497724332	49.0
OE8	5.21611612141	52.0
OE9	5.13196443263	49.0
OE3	4.64677279815	41.0
