	shannon	observed_otus
KO6	6.10732653954	178.0
WT8	4.96074967971	144.0
KO2	6.07583163028	185.0
KO5	5.90944753687	170.0
OE2	5.51086895407	148.0
WT1	5.1372660599	158.0
WT2	5.82031582883	177.0
WT4	5.8092439118	176.0
KO7	5.91727452111	173.0
KO3	4.60613720041	124.0
WT6	5.68060823015	171.0
OE4	5.40859955574	140.0
KO9	5.88319896284	171.0
WT3	5.84713604671	173.0
KO1	5.66523588995	172.0
KO4	5.70783667094	161.0
WT5	5.46584513821	164.0
KO8	5.67346534226	158.0
OE6	5.58972563069	154.0
OE5	5.59679074573	152.0
WT7	6.09840854201	190.0
OE7	5.46847333323	147.0
WT9	5.38941489961	159.0
OE1	5.67153571597	148.0
OE8	5.79272536717	152.0
OE9	5.7600477528	158.0
OE3	5.35567541937	133.0
