	shannon	observed_otus
KO6	6.15602219769	203.0
WT8	4.94006025283	146.0
KO2	6.01131085532	189.0
KO5	6.02460117996	184.0
OE2	5.65632973894	175.0
WT1	5.2787727259	181.0
WT2	5.75116797702	199.0
WT4	5.84811234143	199.0
KO7	5.67330388041	179.0
KO3	4.7382384156	150.0
WT6	5.67082360316	178.0
OE4	5.70589903677	173.0
KO9	5.84168355392	169.0
WT3	5.78726266653	181.0
KO1	5.83905342497	186.0
KO4	5.83665561738	186.0
WT5	5.4781801017	175.0
KO8	5.7226873888	166.0
OE6	5.63297793057	170.0
OE5	5.60430244043	161.0
WT7	6.0958138107	197.0
OE7	5.55189061359	167.0
WT9	5.45711997303	172.0
OE1	5.78969769108	169.0
OE8	5.80468014009	170.0
OE9	5.71791089327	169.0
OE3	5.48250797352	158.0
