	shannon	observed_otus
KO6	6.06171274452	187.0
WT8	4.86177341603	135.0
KO2	5.96776225544	179.0
KO5	5.95435157783	191.0
OE2	5.54941435848	166.0
WT1	5.2002580462	161.0
WT2	5.72982639456	188.0
WT4	5.85956888895	199.0
KO7	5.7253208275	170.0
KO3	4.66022482037	147.0
WT6	5.63797488502	167.0
OE4	5.57763242313	158.0
KO9	5.8859093641	181.0
WT3	5.90060308904	194.0
KO1	5.7426555419	171.0
KO4	5.69972715979	169.0
WT5	5.40925380562	157.0
KO8	5.72045645708	167.0
OE6	5.57090596844	155.0
OE5	5.66983127144	171.0
WT7	5.95892739684	182.0
OE7	5.45059971111	148.0
WT9	5.40014029069	162.0
OE1	5.60645553683	154.0
OE8	5.79926855083	173.0
OE9	5.610887741	166.0
OE3	5.37621327704	156.0
