	shannon	observed_otus
KO6	6.091069167	155.0
WT8	4.61755232762	98.0
KO2	5.85629873396	140.0
KO5	5.85038845253	142.0
OE2	5.40399840418	115.0
WT1	5.30000764405	130.0
WT2	5.84884192286	148.0
WT4	5.72685079126	146.0
KO7	5.63198429438	134.0
KO3	4.63027016468	119.0
WT6	5.5468156148	131.0
OE4	5.54060330124	133.0
KO9	5.73029700753	123.0
WT3	5.57033057527	132.0
KO1	5.4396227486	129.0
KO4	5.63755731673	132.0
WT5	5.40867109958	126.0
KO8	5.53989181352	129.0
OE6	5.45307152342	126.0
OE5	5.63990624892	134.0
WT7	5.9210085733	144.0
OE7	5.36506374103	120.0
WT9	5.29468395423	125.0
OE1	5.74133053115	129.0
OE8	5.71230432924	133.0
OE9	5.6448277838	135.0
OE3	5.31482412228	117.0
