	shannon	observed_otus
KO6	6.13190837623	226.0
WT8	5.00499658293	180.0
KO2	6.13861083254	242.0
KO5	6.16846522233	241.0
OE2	5.64559297067	203.0
WT1	5.4892431832	228.0
WT2	5.98022201765	240.0
WT4	5.9596752581	254.0
KO7	5.90534948261	220.0
KO3	4.76698496811	173.0
WT6	5.67340773735	205.0
OE4	5.69469410145	209.0
KO9	5.99302535433	210.0
WT3	6.01947059446	230.0
KO1	5.76087645855	219.0
KO4	5.90046743649	221.0
WT5	5.52632370138	211.0
KO8	5.84987646244	213.0
OE6	5.58153151548	192.0
OE5	5.70611464059	203.0
WT7	5.99913567659	220.0
OE7	5.5616248319	187.0
WT9	5.4331614316	213.0
OE1	5.81683581341	204.0
OE8	5.83638931655	206.0
OE9	5.80087236917	192.0
OE3	5.45961539954	186.0
