	shannon	observed_otus
KO6	6.29373355395	251.0
WT8	5.06890251371	188.0
KO2	6.04852595347	237.0
KO5	6.10947569349	249.0
OE2	5.68956573673	219.0
WT1	5.41020441973	216.0
WT2	5.90800999905	263.0
WT4	5.94699169532	260.0
KO7	5.99246369209	242.0
KO3	4.83664014546	196.0
WT6	5.66286506339	218.0
OE4	5.7147118753	220.0
KO9	5.9318419547	232.0
WT3	5.97677425608	244.0
KO1	5.87079812175	233.0
KO4	5.97149523438	232.0
WT5	5.52705022675	218.0
KO8	5.84190923817	226.0
OE6	5.68255747662	205.0
OE5	5.79499537083	216.0
WT7	6.05569834279	237.0
OE7	5.60807133735	208.0
WT9	5.49485175815	226.0
OE1	5.87639765927	221.0
OE8	5.87901675259	217.0
OE9	5.79853734256	211.0
OE3	5.47600994425	203.0
