	shannon	observed_otus
KO6	6.22826017625	230.0
WT8	5.06416568874	182.0
KO2	6.17014034263	229.0
KO5	6.11878535386	231.0
OE2	5.73474540765	211.0
WT1	5.42278545347	212.0
WT2	5.94656080609	239.0
WT4	6.01706709972	248.0
KO7	5.92740150481	211.0
KO3	4.53770807664	166.0
WT6	5.73634577545	206.0
OE4	5.70735263905	210.0
KO9	5.95001545549	222.0
WT3	6.01343217612	235.0
KO1	5.64303389632	199.0
KO4	5.82694794264	218.0
WT5	5.50643864349	197.0
KO8	5.82371541575	201.0
OE6	5.65094981688	194.0
OE5	5.76039638714	199.0
WT7	6.05503463481	229.0
OE7	5.64475282832	193.0
WT9	5.45626070336	209.0
OE1	5.81647167807	199.0
OE8	5.76375700945	199.0
OE9	5.79449816785	208.0
OE3	5.47379765035	190.0
