	shannon	observed_otus
KO6	5.16026744005	49.0
WT8	4.27893474354	35.0
KO2	4.94314494098	46.0
KO5	5.15392065597	53.0
OE2	5.29031646226	56.0
WT1	4.18817987562	38.0
WT2	4.62034370845	44.0
WT4	5.22146953099	54.0
KO7	4.80849307036	45.0
KO3	3.94985528561	34.0
WT6	4.99270171751	46.0
OE4	4.78920596995	44.0
KO9	5.15196443263	51.0
WT3	4.75486937318	44.0
KO1	4.91100888492	48.0
KO4	4.97576678237	46.0
WT5	4.71242560928	43.0
KO8	4.74989802246	42.0
OE6	4.55227103481	39.0
OE5	4.97617628086	46.0
WT7	4.96069994332	49.0
OE7	4.82266634173	43.0
WT9	4.20424178686	35.0
OE1	4.73318031676	41.0
OE8	5.03708226122	47.0
OE9	5.07088137994	47.0
OE3	4.2164036971	36.0
