	shannon	observed_otus
KO6	6.20080225057	238.0
WT8	5.13458342476	207.0
KO2	6.07042291429	253.0
KO5	5.98601096412	234.0
OE2	5.66493004815	221.0
WT1	5.47744878042	237.0
WT2	5.77028396783	244.0
WT4	5.90038866864	261.0
KO7	5.9470669133	233.0
KO3	4.79298682059	196.0
WT6	5.67057767888	212.0
OE4	5.72769456822	223.0
KO9	6.00134625239	227.0
WT3	5.98161633972	235.0
KO1	5.77327679399	229.0
KO4	5.8710891884	238.0
WT5	5.57101294745	221.0
KO8	5.89403786034	225.0
OE6	5.62783956617	201.0
OE5	5.76458874626	216.0
WT7	6.12310337218	246.0
OE7	5.56315021901	214.0
WT9	5.50141204143	240.0
OE1	5.84427680698	226.0
OE8	5.82700300862	210.0
OE9	5.8716214642	225.0
OE3	5.54573204105	205.0
