	shannon	observed_otus
KO6	5.79382971456	98.0
WT8	4.94312506181	80.0
KO2	5.59463683901	95.0
KO5	5.71906999218	104.0
OE2	5.29983449935	89.0
WT1	5.05249157051	93.0
WT2	5.42637055742	102.0
WT4	5.41752346961	94.0
KO7	5.52487743364	89.0
KO3	4.49993557535	77.0
WT6	5.38894901933	92.0
OE4	5.3982653389	88.0
KO9	5.58308331611	97.0
WT3	5.47227562313	92.0
KO1	5.43018942348	91.0
KO4	5.46754181682	88.0
WT5	5.01881234011	84.0
KO8	5.58430170316	95.0
OE6	5.31515663872	83.0
OE5	5.22938026995	84.0
WT7	5.68632895829	100.0
OE7	5.31251154849	85.0
WT9	5.34786363155	95.0
OE1	5.27719558493	84.0
OE8	5.47038962725	90.0
OE9	5.28098785421	83.0
OE3	5.01828250297	88.0
