	shannon	observed_otus
KO6	6.18472781866	229.0
WT8	5.05163354793	195.0
KO2	6.09911684533	232.0
KO5	6.10077564331	235.0
OE2	5.67166633988	222.0
WT1	5.38249965765	223.0
WT2	5.93232931723	241.0
WT4	5.92254278819	236.0
KO7	5.95539731369	233.0
KO3	4.82680339856	195.0
WT6	5.85543083547	230.0
OE4	5.68027845736	207.0
KO9	5.98817553658	225.0
WT3	5.96204070998	222.0
KO1	5.88096888509	233.0
KO4	5.86146143347	225.0
WT5	5.35850265105	199.0
KO8	5.85179446515	214.0
OE6	5.66306714241	203.0
OE5	5.83361619841	212.0
WT7	6.10830315859	236.0
OE7	5.52993116861	191.0
WT9	5.4263856721	216.0
OE1	5.80435228304	211.0
OE8	5.86339547588	212.0
OE9	5.76742312538	198.0
OE3	5.38637276628	187.0
