	shannon	observed_otus
KO6	5.88573544417	143.0
WT8	5.09533726409	127.0
KO2	5.98211812191	155.0
KO5	5.85679729643	142.0
OE2	5.5270036385	126.0
WT1	5.10592604026	125.0
WT2	5.46195232065	131.0
WT4	5.81993767711	157.0
KO7	5.54318545099	120.0
KO3	4.6364846861	117.0
WT6	5.41407952036	119.0
OE4	5.61540694541	133.0
KO9	5.79190991877	135.0
WT3	5.82803007221	152.0
KO1	5.56875314983	129.0
KO4	5.74730596992	136.0
WT5	5.42010894502	135.0
KO8	5.42931635237	120.0
OE6	5.48427455563	122.0
OE5	5.40521623005	126.0
WT7	5.66223828175	133.0
OE7	5.34631074687	120.0
WT9	5.28439606026	126.0
OE1	5.66050503074	132.0
OE8	5.60479583059	124.0
OE9	5.55352848969	128.0
OE3	5.34545803083	124.0
