	shannon	observed_otus
KO6	5.64224430161	87.0
WT8	4.62607575352	61.0
KO2	5.60519986492	80.0
KO5	5.49175430831	78.0
OE2	5.11966721998	69.0
WT1	4.79944056248	62.0
WT2	5.52304073548	83.0
WT4	5.48453717279	86.0
KO7	5.52681880281	81.0
KO3	4.28658495861	53.0
WT6	4.84359694186	61.0
OE4	5.10695342718	68.0
KO9	5.36706648942	74.0
WT3	5.36794915289	77.0
KO1	5.27103404765	72.0
KO4	5.21502008442	70.0
WT5	5.14107451627	70.0
KO8	4.955171482	61.0
OE6	5.3942132343	73.0
OE5	4.99380007095	63.0
WT7	5.32656576305	73.0
OE7	5.14345147829	69.0
WT9	4.85968310814	64.0
OE1	5.17707284815	67.0
OE8	5.27473220027	68.0
OE9	5.46021143136	75.0
OE3	4.88194445696	59.0
