	shannon	observed_otus
KO6	6.13059506173	160.0
WT8	4.62682484018	108.0
KO2	6.07865757157	166.0
KO5	6.04795807419	159.0
OE2	5.34585540092	125.0
WT1	5.01060166929	128.0
WT2	5.59659812087	156.0
WT4	5.62587112277	157.0
KO7	5.68769575276	139.0
KO3	4.6847650173	136.0
WT6	5.40790203384	134.0
OE4	5.58807137581	150.0
KO9	5.96638268107	162.0
WT3	5.91296738822	165.0
KO1	5.63903051174	150.0
KO4	5.71665276295	149.0
WT5	5.29311714793	129.0
KO8	5.76140474096	155.0
OE6	5.69742625458	149.0
OE5	5.51837009924	132.0
WT7	5.95380616256	150.0
OE7	5.35721131189	122.0
WT9	5.29885578935	144.0
OE1	5.71511669374	135.0
OE8	5.70771149805	135.0
OE9	5.59127004004	132.0
OE3	5.4607123237	138.0
