	shannon	observed_otus
KO6	6.2420355339	288.0
WT8	5.08579681965	224.0
KO2	6.10328002525	285.0
KO5	6.10067619194	274.0
OE2	5.74533634813	252.0
WT1	5.34684652568	239.0
WT2	5.90128096877	281.0
WT4	6.05107953813	298.0
KO7	5.94479071467	253.0
KO3	4.8019943681	217.0
WT6	5.81932773486	256.0
KO9	5.96789810607	256.0
WT3	6.02531277818	275.0
KO1	5.83597371013	257.0
KO4	5.86348638544	268.0
WT5	5.60286906748	239.0
KO8	5.87040659727	246.0
OE6	5.68161385834	232.0
OE5	5.83055774866	232.0
WT7	6.11285810177	270.0
OE7	5.65746639348	232.0
WT9	5.51061072206	253.0
OE1	5.83388568701	241.0
OE8	5.91150117236	243.0
OE9	5.83176405638	239.0
