	shannon	observed_otus
KO6	6.21322282519	254.0
WT8	5.08352024609	198.0
KO2	6.05013750933	252.0
KO5	6.04875720026	257.0
OE2	5.63880281456	226.0
WT1	5.33769526033	227.0
WT2	5.85392624132	251.0
WT4	5.89880664199	248.0
KO7	5.91967071736	245.0
KO3	4.79547876084	221.0
WT6	5.7585888301	238.0
OE4	5.75353006209	236.0
KO9	5.98382605068	247.0
WT3	5.96036626679	246.0
KO1	5.84373070305	243.0
KO4	5.89686763061	242.0
WT5	5.54695581465	225.0
KO8	5.78585427993	230.0
OE6	5.64378269954	212.0
OE5	5.81218724883	222.0
WT7	6.02902697299	247.0
OE7	5.67202144472	223.0
WT9	5.61265272639	246.0
OE1	5.81916547507	226.0
OE8	5.91055264043	227.0
OE9	5.82491951744	222.0
OE3	5.50666328643	213.0
