	shannon	observed_otus
KO6	6.36725172065	227.0
WT8	5.07810888264	181.0
KO2	6.11386888376	228.0
KO5	6.11955320343	231.0
OE2	5.72497078952	203.0
WT1	5.31278003493	206.0
WT2	5.85886459657	233.0
WT4	5.80009161721	215.0
KO7	5.76063534764	198.0
KO3	4.61765535179	162.0
WT6	5.58914701868	202.0
OE4	5.68742554351	199.0
KO9	5.93708166534	211.0
WT3	5.8997688439	217.0
KO1	5.72710858128	212.0
KO4	5.81388473897	202.0
WT5	5.62076353854	192.0
KO8	5.9140204043	205.0
OE6	5.68574783016	201.0
OE5	5.73860357386	191.0
WT7	6.11208831157	221.0
OE7	5.5844648445	183.0
WT9	5.40387173149	190.0
OE1	5.83294099177	203.0
OE8	5.81948043229	186.0
OE9	5.74154984071	183.0
OE3	5.48019692472	190.0
