	shannon	observed_otus
KO6	6.32326189459	276.0
WT8	5.04075115661	216.0
KO2	6.10101146177	274.0
KO5	6.03175355794	251.0
OE2	5.70781336164	234.0
WT1	5.37729355603	250.0
WT2	5.94184139284	265.0
WT4	5.88070092139	272.0
KO7	5.97819680595	247.0
KO3	4.70848474318	213.0
WT6	5.86746563121	251.0
OE4	5.72464231678	237.0
KO9	6.04085263207	259.0
WT3	6.04225688164	267.0
KO1	5.85849812655	252.0
KO4	5.941877455	252.0
WT5	5.62624739387	233.0
KO8	5.82700065212	239.0
OE6	5.71527755794	226.0
OE5	5.86276721031	237.0
WT7	6.06919784438	263.0
OE7	5.70108450006	226.0
WT9	5.45100382636	233.0
OE1	5.84238958608	228.0
OE8	5.94780629349	236.0
OE9	5.83926439322	228.0
OE3	5.50618841575	215.0
