	shannon	observed_otus
KO6	6.28556582527	239.0
WT8	5.04663825291	189.0
KO2	6.06939963363	234.0
KO5	5.998937512	223.0
OE2	5.70673299677	212.0
WT1	5.36157815748	221.0
WT2	5.83332937281	242.0
WT4	5.94932992877	242.0
KO7	5.82421383111	223.0
KO3	4.82224058147	197.0
WT6	5.74049818218	221.0
OE4	5.73274775807	227.0
KO9	5.92545730048	222.0
WT3	6.07745812645	239.0
KO1	5.81600022605	223.0
KO4	5.96270476604	234.0
WT5	5.45625166698	212.0
KO8	5.8653809095	228.0
OE6	5.64901997124	198.0
OE5	5.81050163102	213.0
WT7	6.12063752176	255.0
OE7	5.58151597543	198.0
WT9	5.57944288545	217.0
OE1	5.82959203526	200.0
OE8	5.85022692607	217.0
OE9	5.80948166444	209.0
OE3	5.50452797443	193.0
