	shannon	observed_otus
KO6	6.26612054198	270.0
WT8	5.0758863518	222.0
KO2	6.16984134515	278.0
KO5	6.07707332702	278.0
OE2	5.72395746955	251.0
WT1	5.32248642931	258.0
WT2	5.87223535569	271.0
WT4	5.85624185574	281.0
KO7	5.97587249187	255.0
KO3	4.75093788372	217.0
WT6	5.83754257903	258.0
KO9	5.96242318092	251.0
WT3	6.07994547152	273.0
KO1	5.83588694536	269.0
KO4	5.91987327505	257.0
WT5	5.66387821202	257.0
KO8	5.88408499064	237.0
OE6	5.71271423022	231.0
OE5	5.82919583961	247.0
WT7	6.10317152924	274.0
OE7	5.70019755435	243.0
WT9	5.5047583269	241.0
OE1	5.86653921079	243.0
OE8	5.90071456149	249.0
OE9	5.82395354142	243.0
