	shannon	observed_otus
KO6	6.28219852143	236.0
WT8	4.9711171982	180.0
KO2	6.11243419638	240.0
KO5	6.00822525806	243.0
OE2	5.63433017295	216.0
WT1	5.25282319553	213.0
WT2	5.7790448723	232.0
WT4	5.8015800782	234.0
KO7	5.98328835812	227.0
KO3	4.82254362379	190.0
WT6	5.82354848712	221.0
OE4	5.70261559531	214.0
KO9	5.98673489937	232.0
WT3	6.01773795784	247.0
KO1	5.74417026834	223.0
KO4	5.96622988896	237.0
WT5	5.56031925368	202.0
KO8	5.82417384028	209.0
OE6	5.68468418941	198.0
OE5	5.7359604905	211.0
WT7	6.14699615136	235.0
OE7	5.64033664536	203.0
WT9	5.47849751154	209.0
OE1	5.79717984412	201.0
OE8	5.9303191553	221.0
OE9	5.84222411182	216.0
OE3	5.50357116669	191.0
