	shannon	observed_otus
KO6	6.11656472898	150.0
WT8	4.72718892681	95.0
KO2	5.90259634925	144.0
KO5	5.66632080834	139.0
OE2	5.52271918072	127.0
WT1	5.25138408257	129.0
WT2	5.83446721918	156.0
WT4	5.60433592938	133.0
KO7	5.69694915322	139.0
KO3	4.54732243818	102.0
WT6	5.35007140883	127.0
OE4	5.42074211334	126.0
KO9	5.74265534907	135.0
WT3	5.81712749235	143.0
KO1	5.47571033302	130.0
KO4	5.64715009485	144.0
WT5	5.51639688662	130.0
KO8	5.40102151848	117.0
OE6	5.63724211222	135.0
OE5	5.70241178448	133.0
WT7	6.05132678326	152.0
OE7	5.33375518879	126.0
WT9	5.49129836511	143.0
OE1	5.68469948136	122.0
OE8	5.82864346327	133.0
OE9	5.61233422153	130.0
OE3	5.37042397501	126.0
