	shannon	observed_otus
KO6	6.3626177134	263.0
WT8	5.06373104046	214.0
KO2	6.16456737318	271.0
KO5	6.09132516846	266.0
OE2	5.70885962004	232.0
WT1	5.31215200606	234.0
WT2	5.95466127674	257.0
WT4	5.98774609428	258.0
KO7	5.89825413141	244.0
KO3	4.7642857639	209.0
WT6	5.75238013882	237.0
OE4	5.71955407154	227.0
KO9	6.04140701474	249.0
WT3	5.90025563592	234.0
KO1	5.87180670341	249.0
KO4	5.99307844955	250.0
WT5	5.5265492316	213.0
KO8	5.84626685879	224.0
OE6	5.69342024256	210.0
OE5	5.81486334551	226.0
WT7	6.09356921423	247.0
OE7	5.59183741429	202.0
WT9	5.52265619458	236.0
OE1	5.85407123978	229.0
OE8	5.85329309786	213.0
OE9	5.84714780767	220.0
OE3	5.52296587597	209.0
