	shannon	observed_otus
KO6	6.06103195543	161.0
WT8	5.04720072963	134.0
KO2	5.92502114195	162.0
KO5	5.92005390218	171.0
OE2	5.45977027089	140.0
WT1	5.42652555671	166.0
WT2	5.71539572991	172.0
WT4	5.69846472207	157.0
KO7	5.69395142383	157.0
KO3	4.64661483629	118.0
WT6	5.57576446003	150.0
OE4	5.57267338527	148.0
KO9	5.81492470674	155.0
WT3	5.85941337249	177.0
KO1	5.7229891785	156.0
KO4	5.66314224472	151.0
WT5	5.57215183465	152.0
KO8	5.60788272646	133.0
OE6	5.57201435519	147.0
OE5	5.64653550382	144.0
WT7	5.82003942284	156.0
OE7	5.54739132816	142.0
WT9	5.32545263144	145.0
OE1	5.67613596459	139.0
OE8	5.70336161538	155.0
OE9	5.67457832005	146.0
OE3	5.26594614377	135.0
