	shannon	observed_otus
KO6	6.2327828707	283.0
WT8	5.12476429541	246.0
KO2	6.17748846151	292.0
KO5	6.10823664385	285.0
OE2	5.74440289813	262.0
WT1	5.36723359968	268.0
WT2	5.94527725567	298.0
WT4	5.96099553415	293.0
KO7	5.96730857494	279.0
KO3	4.83866644386	235.0
WT6	5.79169113563	263.0
KO9	6.02004463854	276.0
WT3	6.00893583621	287.0
KO1	5.86794023379	269.0
KO4	5.95946938345	283.0
WT5	5.67959653572	260.0
KO8	5.91610017083	258.0
OE6	5.70991390744	251.0
OE5	5.86355651244	254.0
WT7	6.11083744013	275.0
OE7	5.71662504415	253.0
WT9	5.63521928379	279.0
OE1	5.87881800334	255.0
OE8	5.89352143805	250.0
OE9	5.86785465889	255.0
