	shannon	observed_otus
KO6	6.25935558274	298.0
WT8	5.12928003181	260.0
KO2	6.1608626105	314.0
KO5	6.10483922345	293.0
OE2	5.72953090407	271.0
WT1	5.39418923534	283.0
WT2	5.95796994027	308.0
WT4	5.99872693964	307.0
KO7	6.0292864879	294.0
KO3	4.73642386349	235.0
WT6	5.79515532225	268.0
KO9	6.05044273323	285.0
WT3	6.08284227495	290.0
KO1	5.92891515916	275.0
KO4	6.00735327607	287.0
WT5	5.56257071146	264.0
KO8	5.97385249993	285.0
OE6	5.72088403614	252.0
OE5	5.85108829777	266.0
WT7	6.14926327307	305.0
OE7	5.66749079677	259.0
WT9	5.50475935689	280.0
OE1	5.85684101032	254.0
OE8	5.93023519629	258.0
OE9	5.84756453291	255.0
