	shannon	observed_otus
KO6	6.08524008623	180.0
WT8	4.810164116	129.0
KO2	5.98017764862	173.0
KO5	5.88185249114	171.0
OE2	5.55520210866	146.0
WT1	5.13671495869	142.0
WT2	5.78312779393	168.0
WT4	5.70155606953	157.0
KO7	5.82957024551	164.0
KO3	4.8430673719	139.0
WT6	5.5694179704	144.0
OE4	5.54155445268	149.0
KO9	5.92114644645	165.0
WT3	5.77196845616	159.0
KO1	5.65540417607	158.0
KO4	5.66138829244	155.0
WT5	5.39912946272	147.0
KO8	5.64690371648	141.0
OE6	5.44011693882	132.0
OE5	5.66104895544	147.0
WT7	6.06991966592	173.0
OE7	5.56661387918	142.0
WT9	5.38124156143	149.0
OE1	5.7656560496	153.0
OE8	5.86670610476	163.0
OE9	5.67640091926	149.0
OE3	5.32922416358	136.0
