	shannon	observed_otus
KO6	6.332740672	287.0
WT8	5.16198758323	242.0
KO2	6.14136577523	297.0
KO5	6.00940332425	278.0
OE2	5.75065710863	270.0
WT1	5.41930274451	276.0
WT2	6.01516220062	308.0
WT4	5.99983741885	303.0
KO7	6.00679031628	286.0
KO3	4.9376327599	255.0
WT6	5.86958819039	271.0
KO9	6.089048975	281.0
WT3	5.98612719105	296.0
KO1	5.83331123352	285.0
KO4	5.93520452493	288.0
WT5	5.57816848304	251.0
KO8	5.89583744121	259.0
OE6	5.72723298065	238.0
OE5	5.83163137453	252.0
WT7	6.17072443899	304.0
OE7	5.6525535886	249.0
WT9	5.55835222552	262.0
OE1	5.82484903936	254.0
OE8	5.91112982637	254.0
OE9	5.85381646143	254.0
