	shannon	observed_otus
KO6	6.04612171508	183.0
WT8	5.07036233909	153.0
KO2	5.99681880885	190.0
KO5	5.98622623609	176.0
OE2	5.53270303816	158.0
WT1	5.36208885098	188.0
WT2	5.76130907823	192.0
WT4	5.8935649755	177.0
KO7	5.74661951535	166.0
KO3	4.65848882882	152.0
WT6	5.62925586206	157.0
OE4	5.74177949626	170.0
KO9	5.89164085767	185.0
WT3	5.86642485948	177.0
KO1	5.66692471266	175.0
KO4	5.75327753055	178.0
WT5	5.44250888308	165.0
KO8	5.6892536991	169.0
OE6	5.52906536399	158.0
OE5	5.75447644819	177.0
WT7	6.02888293052	179.0
OE7	5.56318252051	162.0
WT9	5.36734384855	163.0
OE1	5.81034649393	158.0
OE8	5.79232778099	166.0
OE9	5.64277992672	155.0
OE3	5.36989771393	159.0
