	shannon	observed_otus
KO6	6.31633232728	277.0
WT8	5.12132887753	231.0
KO2	6.04970448538	266.0
KO5	5.99677622585	262.0
OE2	5.6864508746	246.0
WT1	5.3509864416	246.0
WT2	5.93525838224	281.0
WT4	5.9324783063	264.0
KO7	5.9118997119	258.0
KO3	4.77412776905	219.0
WT6	5.76293923271	246.0
KO9	6.0278515306	258.0
WT3	6.03634836856	271.0
KO1	5.71594322001	243.0
KO4	5.89897802668	259.0
WT5	5.51017242221	237.0
KO8	5.85251297338	231.0
OE6	5.6943534946	225.0
OE5	5.77927741855	239.0
WT7	6.17289768857	272.0
OE7	5.72982676517	242.0
WT9	5.4722163533	245.0
OE1	5.89016088058	246.0
OE8	5.87787499222	235.0
OE9	5.8327539068	237.0
