	shannon	observed_otus
KO6	6.37253704517	296.0
WT8	5.08908738085	239.0
KO2	6.1374233197	288.0
KO5	6.13436368614	290.0
OE2	5.71246202746	258.0
WT1	5.38504633591	264.0
WT2	5.99355914586	289.0
WT4	5.9502920396	290.0
KO7	5.97693918193	282.0
KO3	4.95401688619	246.0
WT6	5.76908767668	249.0
KO9	6.04642159952	271.0
WT3	6.08858453098	298.0
KO1	5.82022093543	267.0
KO4	5.90206920249	277.0
WT5	5.59883138241	239.0
KO8	5.89102023946	256.0
OE6	5.73216018045	239.0
OE5	5.81639618053	247.0
WT7	6.10117814845	278.0
OE7	5.67814137116	241.0
WT9	5.49903414946	259.0
OE1	5.85715820448	246.0
OE8	5.95008608211	252.0
OE9	5.82374108791	246.0
