	shannon	observed_otus
KO6	6.11476930065	160.0
WT8	4.82518102976	116.0
KO2	5.67644843507	141.0
KO5	5.83102291705	149.0
OE2	5.50671559292	131.0
WT1	5.078429721	147.0
WT2	5.75428520654	162.0
WT4	5.77813002913	151.0
KO7	5.61380039072	142.0
KO3	4.47636902623	115.0
WT6	5.59470926056	147.0
OE4	5.48747406232	139.0
KO9	5.77256933308	151.0
WT3	5.91918966688	157.0
KO1	5.65930628633	143.0
KO4	5.84841754557	154.0
WT5	5.60000318514	132.0
KO8	5.5906924844	141.0
OE6	5.53615253578	135.0
OE5	5.65105371118	140.0
WT7	5.91351468676	159.0
OE7	5.54330430755	124.0
WT9	5.30561003215	130.0
OE1	5.58621901366	132.0
OE8	5.7909254248	145.0
OE9	5.66791392644	142.0
OE3	5.3350945706	137.0
