	shannon	observed_otus
KO6	6.14254470575	190.0
WT8	5.03059151323	153.0
KO2	6.17455006294	212.0
KO5	5.94574138294	197.0
OE2	5.52132154672	171.0
WT1	5.2595052667	181.0
WT2	5.79639226583	199.0
WT4	5.89511257076	198.0
KO7	5.70232986741	180.0
KO3	4.82287435337	161.0
WT6	5.66655657265	177.0
OE4	5.71563190548	171.0
KO9	5.89356326431	183.0
WT3	5.86284678393	181.0
KO1	5.79698609316	182.0
KO4	5.80418127426	188.0
WT5	5.54937238007	169.0
KO8	5.65045488091	175.0
OE6	5.53225776198	157.0
OE5	5.77815669099	179.0
WT7	6.01338717209	189.0
OE7	5.68106867194	169.0
WT9	5.30509244859	155.0
OE1	5.69065865088	167.0
OE8	5.82196982429	177.0
OE9	5.63271077557	166.0
OE3	5.58871085931	174.0
