	shannon	observed_otus
KO6	6.16546315315	225.0
WT8	5.06456864159	180.0
KO2	6.06308221593	230.0
KO5	6.00544054734	240.0
OE2	5.69885528893	207.0
WT1	5.47370668721	211.0
WT2	5.86672239477	237.0
WT4	5.88364540485	234.0
KO7	5.9157223771	227.0
KO3	4.79957080038	177.0
WT6	5.70868747435	206.0
OE4	5.6896011964	208.0
KO9	6.00932685438	226.0
WT3	5.87106225841	214.0
KO1	5.74928692	209.0
KO4	5.84298643375	207.0
WT5	5.56861651886	201.0
KO8	5.89272516626	211.0
OE6	5.63951153789	186.0
OE5	5.84586202297	214.0
WT7	6.13061694434	241.0
OE7	5.53239468495	187.0
WT9	5.50290974642	204.0
OE1	5.80134823218	202.0
OE8	5.85584574288	208.0
OE9	5.7246747223	187.0
OE3	5.50833786588	199.0
