	shannon	observed_otus
KO6	6.254233988	265.0
WT8	5.05153003674	212.0
KO2	6.16944471002	280.0
KO5	6.15814059424	267.0
OE2	5.71225893413	237.0
WT1	5.32518319664	249.0
WT2	5.88815445981	263.0
WT4	5.96526868334	275.0
KO7	5.97362939256	249.0
KO3	4.76913224912	218.0
WT6	5.78517588495	238.0
OE4	5.76058429902	246.0
KO9	5.97206104128	260.0
WT3	5.97107826326	262.0
KO1	5.82894997828	255.0
KO4	5.94989386217	258.0
WT5	5.64761339991	247.0
KO8	5.84745677859	243.0
OE6	5.73569341712	220.0
OE5	5.8192297636	233.0
WT7	6.10202789275	265.0
OE7	5.68040930653	213.0
WT9	5.52563768303	235.0
OE1	5.83940100944	228.0
OE8	5.91009770274	237.0
OE9	5.8516289512	240.0
OE3	5.50644524466	219.0
