	shannon	observed_otus
KO6	6.31018662657	293.0
WT8	5.07200105367	242.0
KO2	6.15394075731	310.0
KO5	6.08357435188	273.0
OE2	5.74267445509	275.0
WT1	5.35205753113	268.0
WT2	5.89642840023	292.0
WT4	6.04663993224	310.0
KO7	5.8978743715	288.0
KO3	4.78215317034	249.0
WT6	5.80074005029	274.0
KO9	6.01430147005	282.0
WT3	6.08725344751	315.0
KO1	5.86567616069	286.0
KO4	5.97237983671	291.0
WT5	5.58828110722	265.0
KO8	5.88186298829	267.0
OE6	5.7362250351	255.0
OE5	5.85714894554	259.0
WT7	6.10432493284	295.0
OE7	5.65797788565	253.0
WT9	5.49581221116	267.0
OE1	5.9006813447	266.0
OE8	5.93913293692	261.0
OE9	5.82509891046	250.0
