	shannon	observed_otus
KO6	6.30986936959	244.0
WT8	5.06943475541	191.0
KO2	6.15304759936	264.0
KO5	6.15209274381	259.0
OE2	5.63358696956	214.0
WT1	5.17136151106	227.0
WT2	5.92379510445	255.0
WT4	5.87348191361	246.0
KO7	5.90612937337	238.0
KO3	4.71875728332	186.0
WT6	5.705332024	228.0
OE4	5.72597894724	222.0
KO9	6.01413559541	237.0
WT3	5.93595631137	236.0
KO1	5.73147552182	223.0
KO4	5.82467574705	233.0
WT5	5.52102139254	220.0
KO8	5.95742110216	237.0
OE6	5.64240311694	194.0
OE5	5.77826340944	209.0
WT7	6.11679944395	246.0
OE7	5.5645161629	191.0
WT9	5.54639796538	217.0
OE1	5.85222902105	214.0
OE8	5.83816762211	212.0
OE9	5.80194144241	217.0
OE3	5.44404661409	191.0
