	shannon	observed_otus
KO6	6.35968036922	199.0
WT8	4.96800468787	160.0
KO2	6.00395759347	198.0
KO5	5.95881014922	201.0
OE2	5.65790290517	186.0
WT1	5.29332347943	185.0
WT2	5.87782756529	195.0
WT4	5.84169536194	198.0
KO7	5.75975297433	182.0
KO3	4.61870784406	148.0
WT6	5.57812934638	169.0
OE4	5.71830640424	181.0
KO9	5.91171869102	189.0
WT3	5.83063349965	194.0
KO1	5.67140477203	192.0
KO4	5.79428444599	185.0
WT5	5.55314159894	178.0
KO8	5.68924248018	187.0
OE6	5.5122782882	164.0
OE5	5.67909136492	174.0
WT7	5.9792635219	201.0
OE7	5.52489299972	163.0
WT9	5.4106566422	183.0
OE1	5.73242172938	176.0
OE8	5.80091469991	186.0
OE9	5.84468490298	185.0
OE3	5.46633921321	165.0
