	shannon	observed_otus
KO6	6.27347541218	261.0
WT8	5.02136785764	211.0
KO2	6.06164715291	262.0
KO5	6.05616813863	264.0
OE2	5.69012615882	236.0
WT1	5.39858708127	244.0
WT2	5.95937247052	276.0
WT4	5.92536298894	267.0
KO7	5.96383947765	267.0
KO3	4.85420773322	209.0
WT6	5.76775658602	241.0
OE4	5.76578834966	244.0
KO9	6.14396025052	261.0
WT3	6.02743023586	253.0
KO1	5.87873178819	253.0
KO4	5.89438222146	247.0
WT5	5.70624300252	234.0
KO8	5.81211218172	235.0
OE6	5.61163489625	200.0
OE5	5.78168283196	227.0
WT7	6.07468187743	259.0
OE7	5.6393752713	221.0
WT9	5.5730555696	251.0
OE1	5.85406410775	235.0
OE8	5.91950175764	232.0
OE9	5.73537797422	217.0
OE3	5.49889954815	217.0
