	shannon	observed_otus
KO6	6.33043352454	261.0
WT8	5.09431853339	204.0
KO2	6.21632484315	269.0
KO5	6.02980786682	244.0
OE2	5.63836810626	223.0
WT1	5.35155887411	232.0
WT2	5.9516428973	266.0
WT4	5.91246193578	246.0
KO7	5.89970850556	240.0
KO3	4.76767074846	191.0
WT6	5.78566860808	227.0
OE4	5.69451981679	220.0
KO9	5.92074444888	232.0
WT3	6.02700495174	260.0
KO1	5.73526648037	241.0
KO4	5.91613618657	244.0
WT5	5.50386031858	218.0
KO8	5.96415015422	234.0
OE6	5.61946919044	199.0
OE5	5.79103299927	212.0
WT7	6.07114971567	247.0
OE7	5.58275342956	206.0
WT9	5.52375984856	224.0
OE1	5.78360647748	215.0
OE8	5.87224100183	216.0
OE9	5.74936880321	205.0
OE3	5.52957432049	205.0
