	shannon	observed_otus
KO6	6.12765982983	185.0
WT8	5.03215190191	160.0
KO2	5.93733365573	191.0
KO5	5.9272424899	190.0
OE2	5.57932040234	160.0
WT1	5.25054160607	166.0
WT2	5.89389920592	195.0
WT4	5.79828644299	182.0
KO7	5.79310195141	177.0
KO3	4.6749172073	141.0
WT6	5.78460677372	179.0
OE4	5.65117862939	169.0
KO9	5.8435369588	175.0
WT3	5.86268316504	182.0
KO1	5.81328525737	179.0
KO4	5.78226660276	177.0
WT5	5.50010520327	170.0
KO8	5.7816802455	183.0
OE6	5.49375516209	148.0
OE5	5.64088017753	163.0
WT7	6.02166353779	181.0
OE7	5.49011651582	152.0
WT9	5.36368113424	168.0
OE1	5.61093701244	160.0
OE8	5.8278607284	167.0
OE9	5.84098872205	176.0
OE3	5.3267080477	149.0
