	shannon	observed_otus
KO6	6.19429639233	231.0
WT8	5.17966674806	190.0
KO2	6.14910464898	231.0
KO5	6.08629479883	235.0
OE2	5.61075650491	197.0
WT1	5.31569610326	204.0
WT2	5.826889442	217.0
WT4	5.84115983393	238.0
KO7	5.88687010729	202.0
KO3	4.75400506384	174.0
WT6	5.72603922498	206.0
OE4	5.7011363078	198.0
KO9	5.86367322504	208.0
WT3	5.97322379385	220.0
KO1	5.74018449792	217.0
KO4	5.82226447925	218.0
WT5	5.59600045751	197.0
KO8	5.6761926805	198.0
OE6	5.64148997066	189.0
OE5	5.82955669355	205.0
WT7	5.96589761753	217.0
OE7	5.63088858412	193.0
WT9	5.52749367458	203.0
OE1	5.72997856154	191.0
OE8	5.75166411251	196.0
OE9	5.76769346671	192.0
OE3	5.43843871105	183.0
