	shannon	observed_otus
KO6	5.50130069538	79.0
WT8	4.52351191793	60.0
KO2	5.55354867166	79.0
KO5	5.36545195796	78.0
OE2	5.08507078056	69.0
WT1	4.76575277366	70.0
WT2	5.31737236867	77.0
WT4	5.21327096477	68.0
KO7	5.16260092725	66.0
KO3	4.60910962158	61.0
WT6	5.18448267583	66.0
OE4	5.13094422599	73.0
KO9	5.31490000808	74.0
WT3	5.32708890093	73.0
KO1	5.2050861008	73.0
KO4	5.10563636144	68.0
WT5	4.76817507184	65.0
KO8	5.41681952182	80.0
OE6	5.3103062238	73.0
OE5	5.03636474578	62.0
WT7	5.2735296558	68.0
OE7	5.07670902916	69.0
WT9	4.92076510541	66.0
OE1	5.29080214318	76.0
OE8	5.36854846855	65.0
OE9	5.34876684855	73.0
OE3	4.84774307614	60.0
