	shannon	observed_otus
KO6	6.20038704412	208.0
WT8	4.90753009481	175.0
KO2	6.07931256085	215.0
KO5	5.96140334241	225.0
OE2	5.70321584482	193.0
WT1	5.31571923027	205.0
WT2	5.93457877754	232.0
WT4	5.91402871229	232.0
KO7	5.96469838226	207.0
KO3	4.66185092947	161.0
WT6	5.78740428684	212.0
OE4	5.71113416793	204.0
KO9	5.86736590922	215.0
WT3	5.90600635058	215.0
KO1	5.80042310604	210.0
KO4	5.85318944396	210.0
WT5	5.5105066065	195.0
KO8	5.79713249388	209.0
OE6	5.62547619041	185.0
OE5	5.75452340626	198.0
WT7	6.07873143616	221.0
OE7	5.67102425021	187.0
WT9	5.46202282532	198.0
OE1	5.85011720759	193.0
OE8	5.83580077435	201.0
OE9	5.68535052499	186.0
OE3	5.45699298165	189.0
