	shannon	observed_otus
KO6	6.04881393523	112.0
WT8	4.78618421742	83.0
KO2	5.77081452705	108.0
KO5	5.49723647501	94.0
OE2	5.15178927793	85.0
WT1	5.18236413639	94.0
WT2	5.44212353881	98.0
WT4	5.41095972463	95.0
KO7	5.11325013274	81.0
KO3	4.4403486753	73.0
WT6	5.34501999418	88.0
OE4	4.96830961086	79.0
KO9	5.67164710242	94.0
WT3	5.45928843412	100.0
KO1	5.3995784099	92.0
KO4	5.41625388006	87.0
WT5	5.09281212148	80.0
KO8	5.48929831735	93.0
OE6	5.09620076911	79.0
OE5	5.16840215167	79.0
WT7	5.5784940201	93.0
OE7	4.94453669349	75.0
WT9	4.98475089385	78.0
OE1	5.45008211013	91.0
OE8	5.47353377329	87.0
OE9	5.2904690105	79.0
OE3	5.21209773961	84.0
