	shannon	observed_otus
KO6	6.25715639123	252.0
WT8	5.00929712664	193.0
KO2	6.08541215789	242.0
KO5	6.0293318115	245.0
OE2	5.66079712968	219.0
WT1	5.27349047906	223.0
WT2	5.84658347088	233.0
WT4	5.93536343031	257.0
KO7	5.89419656825	237.0
KO3	4.7157617887	201.0
WT6	5.73243898794	237.0
OE4	5.75465368157	225.0
KO9	5.99117319671	235.0
WT3	6.02758077067	236.0
KO1	5.84632811675	236.0
KO4	5.79418818432	230.0
WT5	5.54250455273	229.0
KO8	5.87483259644	227.0
OE6	5.67591025334	209.0
OE5	5.82394257352	226.0
WT7	6.1090801778	250.0
OE7	5.63983768419	212.0
WT9	5.48860031147	237.0
OE1	5.86238257221	213.0
OE8	5.8979760882	220.0
OE9	5.83448076621	212.0
OE3	5.48842293208	203.0
