	shannon	observed_otus
KO6	6.29693386416	270.0
WT8	4.9588830555	209.0
KO2	6.11037361506	253.0
KO5	6.14445572601	279.0
OE2	5.70126859879	242.0
WT1	5.36088002017	244.0
WT2	5.97111565598	277.0
WT4	5.95197036859	268.0
KO7	5.95186587054	263.0
KO3	4.77408806582	217.0
WT6	5.76911958447	242.0
OE4	5.74811703763	245.0
KO9	6.10382150216	263.0
WT3	5.98366885073	263.0
KO1	5.83411031862	267.0
KO4	5.95547100969	271.0
WT5	5.65915055117	231.0
KO8	5.86443011012	239.0
OE6	5.69437735598	220.0
OE5	5.80540794115	237.0
WT7	6.09715775899	258.0
OE7	5.64374931665	232.0
WT9	5.48497002547	235.0
OE1	5.82541062433	230.0
OE8	5.95257822867	239.0
OE9	5.83094184377	226.0
OE3	5.50340524531	220.0
