	shannon	observed_otus
KO6	6.10035373373	166.0
WT8	4.91057162785	119.0
KO2	5.95987048995	163.0
KO5	5.88491108538	153.0
OE2	5.56546649839	138.0
WT1	5.2273979759	144.0
WT2	5.68880269797	155.0
WT4	5.82107117491	157.0
KO7	5.63412570673	138.0
KO3	4.73132870676	118.0
WT6	5.44824823489	144.0
OE4	5.46670353069	134.0
KO9	5.77944653677	150.0
WT3	5.73440422657	148.0
KO1	5.56073186564	146.0
KO4	5.62646980642	139.0
WT5	5.3625506306	130.0
KO8	5.55839769998	136.0
OE6	5.48080584847	133.0
OE5	5.72236154863	152.0
WT7	5.8445025503	154.0
OE7	5.45133781935	133.0
WT9	5.3096469523	134.0
OE1	5.58989605912	131.0
OE8	5.66495786842	141.0
OE9	5.50140423882	127.0
OE3	5.53791438418	135.0
