	shannon	observed_otus
KO6	6.19655448996	218.0
WT8	5.07164929409	182.0
KO2	6.0855098413	225.0
KO5	5.97783927098	214.0
OE2	5.62837538136	195.0
WT1	5.30650169879	199.0
WT2	5.87000392991	224.0
WT4	5.98049361406	222.0
KO7	5.80729515926	197.0
KO3	4.7711509275	168.0
WT6	5.70855313082	214.0
OE4	5.71228113377	204.0
KO9	6.0602772586	222.0
WT3	5.94397569482	217.0
KO1	5.66651084118	200.0
KO4	5.84229241353	209.0
WT5	5.51621392673	193.0
KO8	5.806299076	189.0
OE6	5.62809086917	180.0
OE5	5.75840726451	203.0
WT7	6.06512751432	212.0
OE7	5.54048681765	175.0
WT9	5.46889435801	198.0
OE1	5.90039327003	203.0
OE8	5.79105745251	191.0
OE9	5.72347842276	183.0
OE3	5.42819401942	178.0
